,resultId,name,driverRef,constructorRef,Outcome,Bin,CL_Outcome,CL_Bin
98,24230,Bahrain Grand Prix,gasly,red_bull,8,3,39,4
97,24231,Bahrain Grand Prix,albon,toro_rosso,9,3,38,4
100,24232,Bahrain Grand Prix,perez,racing_point,10,3,41,4
106,24233,Bahrain Grand Prix,giovinazzi,alfa,11,4,47,4
103,24234,Bahrain Grand Prix,kvyat,toro_rosso,12,4,44,4
77,24235,Bahrain Grand Prix,kevin_magnussen,haas,13,4,18,4
113,24236,Bahrain Grand Prix,stroll,racing_point,14,4,54,4
116,24237,Bahrain Grand Prix,russell,williams,15,4,57,4
112,24238,Bahrain Grand Prix,kubica,williams,16,4,53,4
109,24239,Bahrain Grand Prix,hulkenberg,renault,0,4,50,4
88,24240,Bahrain Grand Prix,ricciardo,renault,0,4,29,4
82,24241,Bahrain Grand Prix,sainz,mclaren,0,4,23,4
85,24242,Bahrain Grand Prix,grosjean,haas,0,4,26,4
121,24243,Chinese Grand Prix,hamilton,mercedes,1,1,2,1
127,24244,Chinese Grand Prix,bottas,mercedes,2,1,8,3
125,24245,Chinese Grand Prix,vettel,ferrari,3,1,6,2
134,24246,Chinese Grand Prix,max_verstappen,red_bull,4,2,15,4
133,24247,Chinese Grand Prix,leclerc,ferrari,5,2,14,4
138,24248,Chinese Grand Prix,gasly,red_bull,6,2,19,4
142,24249,Chinese Grand Prix,ricciardo,renault,7,3,23,4
156,24250,Chinese Grand Prix,perez,racing_point,8,3,37,4
151,24251,Chinese Grand Prix,raikkonen,alfa,9,3,32,4
124,24252,Chinese Grand Prix,albon,toro_rosso,10,3,5,2
144,24253,Chinese Grand Prix,grosjean,haas,11,4,25,4
167,24254,Chinese Grand Prix,stroll,racing_point,12,4,48,4
148,24255,Chinese Grand Prix,kevin_magnussen,haas,13,4,29,4
161,24256,Chinese Grand Prix,sainz,mclaren,14,4,42,4
175,24257,Chinese Grand Prix,giovinazzi,alfa,15,4,56,4
170,24258,Chinese Grand Prix,russell,williams,16,4,51,4
166,24259,Chinese Grand Prix,kubica,williams,17,4,47,4
164,24260,Chinese Grand Prix,norris,mclaren,18,4,45,4
154,24261,Chinese Grand Prix,kvyat,toro_rosso,0,4,35,4
146,24262,Chinese Grand Prix,hulkenberg,renault,0,4,27,4
189,24263,Azerbaijan Grand Prix,bottas,mercedes,1,1,10,3
185,24264,Azerbaijan Grand Prix,hamilton,mercedes,2,1,6,2
188,24265,Azerbaijan Grand Prix,vettel,ferrari,3,1,9,3
196,24266,Azerbaijan Grand Prix,max_verstappen,red_bull,4,2,17,4
206,24267,Azerbaijan Grand Prix,leclerc,ferrari,5,2,27,4
197,24268,Azerbaijan Grand Prix,perez,racing_point,6,2,18,4
209,24269,Azerbaijan Grand Prix,sainz,mclaren,7,3,30,4
203,24270,Azerbaijan Grand Prix,norris,mclaren,8,3,24,4
222,24271,Azerbaijan Grand Prix,stroll,racing_point,9,3,43,4
180,24272,Azerbaijan Grand Prix,raikkonen,alfa,10,3,1,1
215,24273,Azerbaijan Grand Prix,albon,toro_rosso,11,4,36,4
233,24274,Azerbaijan Grand Prix,giovinazzi,alfa,12,4,54,4
218,24275,Azerbaijan Grand Prix,kevin_magnussen,haas,13,4,39,4
227,24276,Azerbaijan Grand Prix,hulkenberg,renault,14,4,48,4
230,24277,Azerbaijan Grand Prix,russell,williams,15,4,51,4
181,24278,Azerbaijan Grand Prix,kubica,williams,16,4,2,1
187,24279,Azerbaijan Grand Prix,gasly,red_bull,0,4,8,3
217,24280,Azerbaijan Grand Prix,grosjean,haas,0,4,38,4
200,24281,Azerbaijan Grand Prix,kvyat,toro_rosso,0,4,21,4
211,24282,Azerbaijan Grand Prix,ricciardo,renault,0,4,32,4
242,24283,Spanish Grand Prix,hamilton,mercedes,1,1,3,1
247,24284,Spanish Grand Prix,bottas,mercedes,2,1,8,3
252,24285,Spanish Grand Prix,max_verstappen,red_bull,3,1,13,4
246,24286,Spanish Grand Prix,vettel,ferrari,4,2,7,3
257,24287,Spanish Grand Prix,leclerc,ferrari,5,2,18,4
261,24288,Spanish Grand Prix,gasly,red_bull,6,2,22,4
265,24289,Spanish Grand Prix,kevin_magnussen,haas,7,3,26,4
277,24290,Spanish Grand Prix,sainz,mclaren,8,3,38,4
268,24291,Spanish Grand Prix,kvyat,toro_rosso,9,3,29,4
254,24292,Spanish Grand Prix,grosjean,haas,10,3,15,4
273,24293,Spanish Grand Prix,albon,toro_rosso,11,4,34,4
279,24294,Spanish Grand Prix,ricciardo,renault,12,4,40,4
244,24295,Spanish Grand Prix,hulkenberg,renault,13,4,5,2
274,24296,Spanish Grand Prix,raikkonen,alfa,14,4,35,4
284,24297,Spanish Grand Prix,perez,racing_point,15,4,45,4
293,24298,Spanish Grand Prix,giovinazzi,alfa,16,4,54,4
297,24299,Spanish Grand Prix,russell,williams,17,4,58,4
283,24300,Spanish Grand Prix,kubica,williams,18,4,44,4
288,24301,Spanish Grand Prix,stroll,racing_point,0,4,49,4
269,24302,Spanish Grand Prix,norris,mclaren,0,4,30,4
300,24306,Monaco Grand Prix,hamilton,mercedes,1,1,1,1
306,24307,Monaco Grand Prix,vettel,ferrari,2,1,7,3
308,24308,Monaco Grand Prix,bottas,mercedes,3,1,9,3
310,24309,Monaco Grand Prix,max_verstappen,red_bull,4,2,11,4
322,24310,Monaco Grand Prix,gasly,red_bull,5,2,23,4
324,24311,Monaco Grand Prix,sainz,mclaren,6,2,25,4
320,24312,Monaco Grand Prix,kvyat,toro_rosso,7,3,21,4
328,24313,Monaco Grand Prix,albon,toro_rosso,8,3,29,4
317,24314,Monaco Grand Prix,ricciardo,renault,9,3,18,4
331,24315,Monaco Grand Prix,grosjean,haas,10,3,32,4
337,24316,Monaco Grand Prix,norris,mclaren,11,4,38,4
313,24317,Monaco Grand Prix,kevin_magnussen,haas,14,4,14,4
346,24318,Monaco Grand Prix,perez,racing_point,12,4,47,4
332,24319,Monaco Grand Prix,hulkenberg,renault,13,4,33,4
357,24320,Monaco Grand Prix,russell,williams,15,4,58,4
349,24321,Monaco Grand Prix,stroll,racing_point,16,4,50,4
335,24322,Monaco Grand Prix,raikkonen,alfa,17,4,36,4
352,24323,Monaco Grand Prix,kubica,williams,18,4,53,4
354,24324,Monaco Grand Prix,giovinazzi,alfa,19,4,55,4
342,24325,Monaco Grand Prix,leclerc,ferrari,0,4,43,4
363,24326,Canadian Grand Prix,hamilton,mercedes,1,1,4,2
361,24327,Canadian Grand Prix,vettel,ferrari,2,1,2,1
372,24328,Canadian Grand Prix,leclerc,ferrari,3,1,13,4
377,24329,Canadian Grand Prix,bottas,mercedes,4,2,18,4
385,24330,Canadian Grand Prix,max_verstappen,red_bull,5,2,26,4
373,24331,Canadian Grand Prix,ricciardo,renault,6,2,14,4
380,24332,Canadian Grand Prix,hulkenberg,renault,7,3,21,4
376,24333,Canadian Grand Prix,gasly,red_bull,8,3,17,4
410,24334,Canadian Grand Prix,stroll,racing_point,9,3,51,4
391,24335,Canadian Grand Prix,kvyat,toro_rosso,10,3,32,4
393,24336,Canadian Grand Prix,sainz,mclaren,11,4,34,4
404,24337,Canadian Grand Prix,perez,racing_point,12,4,45,4
398,24338,Canadian Grand Prix,giovinazzi,alfa,13,4,39,4
396,24339,Canadian Grand Prix,grosjean,haas,14,4,37,4
403,24340,Canadian Grand Prix,raikkonen,alfa,15,4,44,4
415,24341,Canadian Grand Prix,russell,williams,16,4,56,4
365,24342,Canadian Grand Prix,kevin_magnussen,haas,17,4,6,2
409,24343,Canadian Grand Prix,kubica,williams,18,4,50,4
402,24344,Canadian Grand Prix,albon,toro_rosso,0,4,43,4
384,24345,Canadian Grand Prix,norris,mclaren,0,4,25,4
421,24346,French Grand Prix,hamilton,mercedes,1,1,2,1
427,24347,French Grand Prix,bottas,mercedes,2,1,8,3
429,24348,French Grand Prix,leclerc,ferrari,3,1,10,3
432,24349,French Grand Prix,max_verstappen,red_bull,4,2,13,4
433,24350,French Grand Prix,vettel,ferrari,5,2,14,4
438,24351,French Grand Prix,sainz,mclaren,6,2,19,4
448,24352,French Grand Prix,raikkonen,alfa,7,3,29,4
457,24353,French Grand Prix,hulkenberg,renault,8,3,38,4
436,24354,French Grand Prix,norris,mclaren,9,3,17,4
447,24355,French Grand Prix,gasly,red_bull,10,3,28,4
443,24356,French Grand Prix,ricciardo,renault,11,4,24,4
462,24357,French Grand Prix,perez,racing_point,12,4,43,4
470,24358,French Grand Prix,stroll,racing_point,13,4,51,4
476,24359,French Grand Prix,kvyat,toro_rosso,14,4,57,4
453,24360,French Grand Prix,albon,toro_rosso,15,4,34,4
450,24361,French Grand Prix,giovinazzi,alfa,16,4,31,4
465,24362,French Grand Prix,kevin_magnussen,haas,17,4,46,4
468,24363,French Grand Prix,kubica,williams,18,4,49,4
479,24364,French Grand Prix,russell,williams,19,4,60,4
460,24365,French Grand Prix,grosjean,haas,20,4,41,4
489,24366,Austrian Grand Prix,max_verstappen,red_bull,1,1,10,3
487,24367,Austrian Grand Prix,leclerc,ferrari,2,1,8,3
491,24368,Austrian Grand Prix,bottas,mercedes,3,1,12,4
500,24369,Austrian Grand Prix,vettel,ferrari,4,2,21,4
488,24370,Austrian Grand Prix,hamilton,mercedes,5,2,9,3
498,24371,Austrian Grand Prix,norris,mclaren,6,2,19,4
505,24372,Austrian Grand Prix,gasly,red_bull,7,3,26,4
536,24373,Austrian Grand Prix,sainz,mclaren,8,3,57,4
492,24374,Austrian Grand Prix,raikkonen,alfa,9,3,13,4
503,24375,Austrian Grand Prix,giovinazzi,alfa,10,3,24,4
518,24376,Austrian Grand Prix,perez,racing_point,11,4,39,4
516,24377,Austrian Grand Prix,ricciardo,renault,12,4,37,4
526,24378,Austrian Grand Prix,hulkenberg,renault,13,4,47,4
520,24379,Austrian Grand Prix,stroll,racing_point,14,4,41,4
534,24380,Austrian Grand Prix,albon,toro_rosso,15,4,55,4
506,24381,Austrian Grand Prix,grosjean,haas,16,4,27,4
529,24382,Austrian Grand Prix,kvyat,toro_rosso,17,4,50,4
482,24383,Austrian Grand Prix,russell,williams,18,4,3,1
510,24384,Austrian Grand Prix,kevin_magnussen,haas,19,4,31,4
524,24385,Austrian Grand Prix,kubica,williams,20,4,45,4
542,24386,British Grand Prix,hamilton,mercedes,1,1,3,1
548,24387,British Grand Prix,bottas,mercedes,2,1,9,3
549,24388,British Grand Prix,leclerc,ferrari,3,1,10,3
555,24389,British Grand Prix,gasly,red_bull,4,2,16,4
552,24390,British Grand Prix,max_verstappen,red_bull,5,2,13,4
580,24391,British Grand Prix,sainz,mclaren,6,2,41,4
561,24392,British Grand Prix,ricciardo,renault,7,3,22,4
569,24393,British Grand Prix,raikkonen,alfa,8,3,30,4
589,24394,British Grand Prix,kvyat,toro_rosso,9,3,50,4
570,24395,British Grand Prix,hulkenberg,renault,10,3,31,4
564,24396,British Grand Prix,norris,mclaren,11,4,25,4
567,24397,British Grand Prix,albon,toro_rosso,12,4,28,4
594,24398,British Grand Prix,stroll,racing_point,13,4,55,4
598,24399,British Grand Prix,russell,williams,14,4,59,4
592,24400,British Grand Prix,kubica,williams,15,4,53,4
550,24401,British Grand Prix,vettel,ferrari,16,4,11,4
583,24402,British Grand Prix,perez,racing_point,17,4,44,4
574,24403,British Grand Prix,giovinazzi,alfa,0,4,35,4
577,24404,British Grand Prix,grosjean,haas,0,4,38,4
586,24405,British Grand Prix,kevin_magnussen,haas,0,4,47,4
607,24406,German Grand Prix,max_verstappen,red_bull,1,1,8,3
652,24407,German Grand Prix,vettel,ferrari,2,1,53,4
641,24408,German Grand Prix,kvyat,toro_rosso,3,1,42,4
642,24409,German Grand Prix,stroll,racing_point,4,2,43,4
620,24410,German Grand Prix,sainz,mclaren,5,2,21,4
647,24411,German Grand Prix,albon,toro_rosso,6,2,48,4
611,24412,German Grand Prix,grosjean,haas,7,3,12,4
635,24413,German Grand Prix,kevin_magnussen,haas,8,3,36,4
600,24414,German Grand Prix,hamilton,mercedes,9,3,1,1
645,24415,German Grand Prix,kubica,williams,10,3,46,4
650,24416,German Grand Prix,russell,williams,11,4,51,4
608,24417,German Grand Prix,raikkonen,alfa,12,4,9,3
631,24418,German Grand Prix,giovinazzi,alfa,13,4,32,4
614,24419,German Grand Prix,gasly,red_bull,14,4,15,4
609,24420,German Grand Prix,bottas,mercedes,0,4,10,3
625,24421,German Grand Prix,hulkenberg,renault,0,4,26,4
629,24422,German Grand Prix,leclerc,ferrari,0,4,30,4
657,24423,German Grand Prix,norris,mclaren,0,4,58,4
638,24424,German Grand Prix,ricciardo,renault,0,4,39,4
621,24425,German Grand Prix,perez,racing_point,0,4,22,4
663,24426,Hungarian Grand Prix,hamilton,mercedes,1,1,4,2
665,24427,Hungarian Grand Prix,max_verstappen,red_bull,2,1,6,2
670,24428,Hungarian Grand Prix,vettel,ferrari,3,1,11,4
672,24429,Hungarian Grand Prix,leclerc,ferrari,4,2,13,4
686,24430,Hungarian Grand Prix,sainz,mclaren,5,2,27,4
676,24431,Hungarian Grand Prix,gasly,red_bull,6,2,17,4
683,24432,Hungarian Grand Prix,raikkonen,alfa,7,3,24,4
668,24433,Hungarian Grand Prix,bottas,mercedes,8,3,9,3
681,24434,Hungarian Grand Prix,norris,mclaren,9,3,22,4
695,24435,Hungarian Grand Prix,albon,toro_rosso,10,3,36,4
706,24436,Hungarian Grand Prix,perez,racing_point,11,4,47,4
692,24437,Hungarian Grand Prix,hulkenberg,renault,12,4,33,4
700,24438,Hungarian Grand Prix,kevin_magnussen,haas,13,4,41,4
718,24439,Hungarian Grand Prix,ricciardo,renault,14,4,59,4
698,24440,Hungarian Grand Prix,kvyat,toro_rosso,15,4,39,4
705,24441,Hungarian Grand Prix,russell,williams,16,4,46,4
712,24442,Hungarian Grand Prix,stroll,racing_point,17,4,53,4
710,24443,Hungarian Grand Prix,giovinazzi,alfa,18,4,51,4
708,24444,Hungarian Grand Prix,kubica,williams,19,4,49,4
678,24445,Hungarian Grand Prix,grosjean,haas,0,4,19,4
726,24446,Belgian Grand Prix,leclerc,ferrari,1,1,7,3
725,24447,Belgian Grand Prix,hamilton,mercedes,2,1,6,2
735,24448,Belgian Grand Prix,bottas,mercedes,3,1,16,4
723,24449,Belgian Grand Prix,vettel,ferrari,4,2,4,2
770,24450,Belgian Grand Prix,albon,red_bull,5,2,51,4
741,24451,Belgian Grand Prix,perez,racing_point,6,2,22,4
778,24452,Belgian Grand Prix,kvyat,toro_rosso,7,3,59,4
754,24453,Belgian Grand Prix,hulkenberg,renault,8,3,35,4
758,24454,Belgian Grand Prix,gasly,toro_rosso,9,3,39,4
766,24455,Belgian Grand Prix,stroll,racing_point,10,3,47,4
751,24456,Belgian Grand Prix,norris,mclaren,11,4,32,4
743,24457,Belgian Grand Prix,kevin_magnussen,haas,12,4,24,4
740,24458,Belgian Grand Prix,grosjean,haas,13,4,21,4
748,24459,Belgian Grand Prix,ricciardo,renault,14,4,29,4
762,24460,Belgian Grand Prix,russell,williams,15,4,43,4
732,24461,Belgian Grand Prix,raikkonen,alfa,16,4,13,4
720,24462,Belgian Grand Prix,kubica,williams,17,4,1,1
774,24463,Belgian Grand Prix,giovinazzi,alfa,18,4,55,4
764,24464,Belgian Grand Prix,sainz,mclaren,0,4,45,4
739,24465,Belgian Grand Prix,max_verstappen,red_bull,0,4,20,4
786,24466,Italian Grand Prix,leclerc,ferrari,1,1,7,3
791,24467,Italian Grand Prix,bottas,mercedes,2,1,12,4
783,24468,Italian Grand Prix,hamilton,mercedes,3,1,4,2
795,24469,Italian Grand Prix,ricciardo,renault,4,2,16,4
798,24470,Italian Grand Prix,hulkenberg,renault,5,2,19,4
803,24471,Italian Grand Prix,albon,red_bull,6,2,24,4
832,24472,Italian Grand Prix,perez,racing_point,7,3,53,4
835,24473,Italian Grand Prix,max_verstappen,red_bull,8,3,56,4
808,24474,Italian Grand Prix,giovinazzi,alfa,9,3,29,4
828,24475,Italian Grand Prix,norris,mclaren,10,3,49,4
830,24476,Italian Grand Prix,gasly,toro_rosso,11,4,51,4
805,24477,Italian Grand Prix,stroll,racing_point,12,4,26,4
787,24478,Italian Grand Prix,vettel,ferrari,13,4,8,3
823,24479,Italian Grand Prix,russell,williams,14,4,44,4
780,24480,Italian Grand Prix,raikkonen,alfa,15,4,1,1
812,24481,Italian Grand Prix,grosjean,haas,16,4,33,4
819,24482,Italian Grand Prix,kubica,williams,17,4,40,4
813,24483,Italian Grand Prix,kevin_magnussen,haas,0,4,34,4
816,24484,Italian Grand Prix,kvyat,toro_rosso,0,4,37,4
800,24485,Italian Grand Prix,sainz,mclaren,0,4,21,4
844,24486,Singapore Grand Prix,vettel,ferrari,1,1,5,2
846,24487,Singapore Grand Prix,leclerc,ferrari,2,1,7,3
852,24488,Singapore Grand Prix,max_verstappen,red_bull,3,1,13,4
843,24489,Singapore Grand Prix,hamilton,mercedes,4,2,4,2
854,24490,Singapore Grand Prix,bottas,mercedes,5,2,15,4
858,24491,Singapore Grand Prix,albon,red_bull,6,2,19,4
869,24492,Singapore Grand Prix,norris,mclaren,7,3,30,4
873,24493,Singapore Grand Prix,gasly,toro_rosso,8,3,34,4
864,24494,Singapore Grand Prix,hulkenberg,renault,9,3,25,4
872,24495,Singapore Grand Prix,giovinazzi,alfa,10,3,33,4
883,24496,Singapore Grand Prix,grosjean,haas,11,4,44,4
860,24497,Singapore Grand Prix,sainz,mclaren,12,4,21,4
888,24498,Singapore Grand Prix,stroll,racing_point,13,4,49,4
898,24499,Singapore Grand Prix,ricciardo,renault,14,4,59,4
880,24500,Singapore Grand Prix,kvyat,toro_rosso,15,4,41,4
889,24501,Singapore Grand Prix,kubica,williams,16,4,50,4
876,24502,Singapore Grand Prix,kevin_magnussen,haas,17,4,37,4
870,24503,Singapore Grand Prix,raikkonen,alfa,0,4,31,4
884,24504,Singapore Grand Prix,perez,racing_point,0,4,45,4
895,24505,Singapore Grand Prix,russell,williams,0,4,56,4
901,24506,Russian Grand Prix,hamilton,mercedes,1,1,2,1
911,24507,Russian Grand Prix,bottas,mercedes,2,1,12,4
908,24508,Russian Grand Prix,leclerc,ferrari,3,1,9,3
927,24509,Russian Grand Prix,max_verstappen,red_bull,4,2,28,4
904,24510,Russian Grand Prix,albon,red_bull,5,2,5,2
914,24511,Russian Grand Prix,sainz,mclaren,6,2,15,4
932,24512,Russian Grand Prix,perez,racing_point,7,3,33,4
922,24513,Russian Grand Prix,norris,mclaren,8,3,23,4
939,24514,Russian Grand Prix,kevin_magnussen,haas,9,3,40,4
918,24515,Russian Grand Prix,hulkenberg,renault,10,3,19,4
942,24516,Russian Grand Prix,stroll,racing_point,11,4,43,4
956,24517,Russian Grand Prix,kvyat,toro_rosso,12,4,57,4
938,24518,Russian Grand Prix,raikkonen,alfa,13,4,39,4
948,24519,Russian Grand Prix,gasly,toro_rosso,14,4,49,4
937,24520,Russian Grand Prix,giovinazzi,alfa,15,4,38,4
947,24521,Russian Grand Prix,kubica,williams,0,4,48,4
950,24522,Russian Grand Prix,russell,williams,0,4,51,4
905,24523,Russian Grand Prix,vettel,ferrari,0,4,6,2
929,24524,Russian Grand Prix,ricciardo,renault,0,4,30,4
917,24525,Russian Grand Prix,grosjean,haas,0,4,18,4
971,24526,Japanese Grand Prix,bottas,mercedes,1,1,12,4
963,24527,Japanese Grand Prix,vettel,ferrari,2,1,4,2
965,24528,Japanese Grand Prix,hamilton,mercedes,3,1,6,2
979,24529,Japanese Grand Prix,albon,red_bull,4,2,20,4
981,24530,Japanese Grand Prix,sainz,mclaren,5,2,22,4
968,24531,Japanese Grand Prix,leclerc,ferrari,6,2,9,3
989,24532,Japanese Grand Prix,gasly,toro_rosso,7,3,30,4
1010,24533,Japanese Grand Prix,perez,racing_point,8,3,51,4
997,24534,Japanese Grand Prix,stroll,racing_point,9,3,38,4
1000,24535,Japanese Grand Prix,kvyat,toro_rosso,10,3,41,4
986,24536,Japanese Grand Prix,norris,mclaren,11,4,27,4
992,24537,Japanese Grand Prix,raikkonen,alfa,12,4,33,4
985,24538,Japanese Grand Prix,grosjean,haas,13,4,26,4
994,24539,Japanese Grand Prix,giovinazzi,alfa,14,4,35,4
1015,24540,Japanese Grand Prix,kevin_magnussen,haas,15,4,56,4
1014,24541,Japanese Grand Prix,russell,williams,16,4,55,4
960,24542,Japanese Grand Prix,kubica,williams,16,4,1,1
975,24543,Japanese Grand Prix,max_verstappen,red_bull,0,4,16,4
1008,24544,Japanese Grand Prix,ricciardo,renault,0,4,49,4
1003,24545,Japanese Grand Prix,hulkenberg,renault,0,4,44,4
1024,24546,Mexican Grand Prix,hamilton,mercedes,1,1,5,2
1022,24547,Mexican Grand Prix,vettel,ferrari,2,1,3,1
1036,24548,Mexican Grand Prix,bottas,mercedes,3,1,17,4
1026,24549,Mexican Grand Prix,leclerc,ferrari,4,2,7,3
1034,24550,Mexican Grand Prix,albon,red_bull,5,2,15,4
1032,24551,Mexican Grand Prix,max_verstappen,red_bull,6,2,13,4
1051,24552,Mexican Grand Prix,perez,racing_point,7,3,32,4
1059,24553,Mexican Grand Prix,ricciardo,renault,8,3,40,4
1049,24554,Mexican Grand Prix,gasly,toro_rosso,9,3,30,4
1056,24555,Mexican Grand Prix,hulkenberg,renault,10,3,37,4
1046,24556,Mexican Grand Prix,kvyat,toro_rosso,11,4,27,4
1067,24557,Mexican Grand Prix,stroll,racing_point,12,4,48,4
1041,24558,Mexican Grand Prix,sainz,mclaren,13,4,22,4
1063,24559,Mexican Grand Prix,giovinazzi,alfa,14,4,44,4
1070,24560,Mexican Grand Prix,kevin_magnussen,haas,15,4,51,4
1076,24561,Mexican Grand Prix,russell,williams,16,4,57,4
1066,24562,Mexican Grand Prix,grosjean,haas,17,4,47,4
1073,24563,Mexican Grand Prix,kubica,williams,18,4,54,4
1054,24564,Mexican Grand Prix,raikkonen,alfa,0,4,35,4
1044,24565,Mexican Grand Prix,norris,mclaren,0,4,25,4
1085,24566,United States Grand Prix,bottas,mercedes,1,1,6,2
1090,24567,United States Grand Prix,hamilton,mercedes,2,1,11,4
1091,24568,United States Grand Prix,max_verstappen,red_bull,3,1,12,4
1094,24569,United States Grand Prix,leclerc,ferrari,4,2,15,4
1098,24570,United States Grand Prix,albon,red_bull,5,2,19,4
1107,24571,United States Grand Prix,ricciardo,renault,6,2,28,4
1104,24572,United States Grand Prix,norris,mclaren,7,3,25,4
1102,24573,United States Grand Prix,sainz,mclaren,8,3,23,4
1113,24574,United States Grand Prix,hulkenberg,renault,9,3,34,4
1082,24575,United States Grand Prix,perez,racing_point,10,3,3,1
1124,24576,United States Grand Prix,raikkonen,alfa,11,4,45,4
1119,24577,United States Grand Prix,kvyat,toro_rosso,12,4,40,4
1121,24578,United States Grand Prix,stroll,racing_point,13,4,42,4
1129,24579,United States Grand Prix,giovinazzi,alfa,14,4,50,4
1117,24580,United States Grand Prix,grosjean,haas,15,4,38,4
1111,24581,United States Grand Prix,gasly,toro_rosso,16,4,32,4
1135,24582,United States Grand Prix,russell,williams,17,4,56,4
1115,24583,United States Grand Prix,kevin_magnussen,haas,18,4,36,4
1131,24584,United States Grand Prix,kubica,williams,0,4,52,4
1080,24585,United States Grand Prix,vettel,ferrari,0,4,1,1
1147,24586,Brazilian Grand Prix,max_verstappen,red_bull,1,1,8,3
1160,24587,Brazilian Grand Prix,gasly,toro_rosso,2,1,21,4
1197,24588,Brazilian Grand Prix,sainz,mclaren,3,1,58,4
1156,24589,Brazilian Grand Prix,raikkonen,alfa,4,2,17,4
1174,24590,Brazilian Grand Prix,giovinazzi,alfa,5,2,35,4
1171,24591,Brazilian Grand Prix,ricciardo,renault,6,2,32,4
1144,24592,Brazilian Grand Prix,hamilton,mercedes,7,3,5,2
1170,24593,Brazilian Grand Prix,norris,mclaren,8,3,31,4
1184,24594,Brazilian Grand Prix,perez,racing_point,9,3,45,4
1187,24595,Brazilian Grand Prix,kvyat,toro_rosso,10,3,48,4
1166,24596,Brazilian Grand Prix,kevin_magnussen,haas,11,4,27,4
1194,24597,Brazilian Grand Prix,russell,williams,12,4,55,4
1153,24598,Brazilian Grand Prix,grosjean,haas,13,4,14,4
1155,24599,Brazilian Grand Prix,albon,red_bull,14,4,16,4
1176,24600,Brazilian Grand Prix,hulkenberg,renault,15,4,37,4
1189,24601,Brazilian Grand Prix,kubica,williams,16,4,50,4
1142,24602,Brazilian Grand Prix,vettel,ferrari,17,4,3,1
1181,24603,Brazilian Grand Prix,leclerc,ferrari,18,4,42,4
1190,24604,Brazilian Grand Prix,stroll,racing_point,19,4,51,4
1151,24605,Brazilian Grand Prix,bottas,mercedes,0,4,12,4
1200,24606,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,1,1
1206,24607,Abu Dhabi Grand Prix,max_verstappen,red_bull,2,1,7,3
1207,24608,Abu Dhabi Grand Prix,leclerc,ferrari,3,1,8,3
1238,24609,Abu Dhabi Grand Prix,bottas,mercedes,4,2,39,4
1204,24610,Abu Dhabi Grand Prix,vettel,ferrari,5,2,5,2
1210,24611,Abu Dhabi Grand Prix,albon,red_bull,6,2,11,4
1218,24612,Abu Dhabi Grand Prix,perez,racing_point,7,3,19,4
1212,24613,Abu Dhabi Grand Prix,norris,mclaren,8,3,13,4
1227,24614,Abu Dhabi Grand Prix,kvyat,toro_rosso,9,3,28,4
1214,24615,Abu Dhabi Grand Prix,sainz,mclaren,10,3,15,4
1213,24616,Abu Dhabi Grand Prix,ricciardo,renault,11,4,14,4
1216,24617,Abu Dhabi Grand Prix,hulkenberg,renault,12,4,17,4
1230,24618,Abu Dhabi Grand Prix,raikkonen,alfa,13,4,31,4
1228,24619,Abu Dhabi Grand Prix,kevin_magnussen,haas,14,4,29,4
1225,24620,Abu Dhabi Grand Prix,grosjean,haas,15,4,26,4
1231,24621,Abu Dhabi Grand Prix,giovinazzi,alfa,16,4,32,4
1236,24622,Abu Dhabi Grand Prix,russell,williams,17,4,37,4
1221,24623,Abu Dhabi Grand Prix,gasly,toro_rosso,18,4,22,4
1233,24624,Abu Dhabi Grand Prix,kubica,williams,19,4,34,4
1222,24625,Abu Dhabi Grand Prix,stroll,racing_point,0,4,23,4
