,resultId,name,driverRef,constructorRef,Outcome,Bin,CL_Outcome,CL_Bin,SVM_Outcome,SVM_Bin,RNF_Outcome,RNF_Bin,NN_Outcome,NN_Bin
305,24088,Russian Grand Prix,ricciardo,red_bull,6,2,18,4,19,4,6,2,19,4
306,24089,Russian Grand Prix,leclerc,sauber,7,3,8,3,7,3,7,3,6,2
307,24090,Russian Grand Prix,kevin_magnussen,haas,8,3,5,2,3,1,8,3,8,3
308,24091,Russian Grand Prix,ocon,force_india,9,3,6,2,6,2,9,3,10,3
309,24092,Russian Grand Prix,perez,force_india,10,3,9,3,8,3,10,3,13,4
310,24093,Russian Grand Prix,grosjean,haas,11,4,7,3,15,4,11,4,9,3
311,24094,Russian Grand Prix,hulkenberg,renault,12,4,12,4,11,4,12,4,18,4
312,24095,Russian Grand Prix,ericsson,sauber,13,4,10,3,9,3,13,4,14,4
313,24096,Russian Grand Prix,alonso,mclaren,14,4,15,4,20,4,14,4,17,4
314,24097,Russian Grand Prix,stroll,williams,15,4,14,4,13,4,15,4,15,4
315,24098,Russian Grand Prix,vandoorne,mclaren,16,4,16,4,14,4,16,4,12,4
316,24099,Russian Grand Prix,sainz,renault,17,4,11,4,10,3,17,4,7,3
317,24100,Russian Grand Prix,sirotkin,williams,18,4,13,4,12,4,18,4,20,4
318,24101,Russian Grand Prix,gasly,toro_rosso,0,4,17,4,16,4,19,4,16,4
319,24102,Russian Grand Prix,brendon_hartley,toro_rosso,0,4,20,4,17,4,20,4,5,2
320,24103,Japanese Grand Prix,hamilton,mercedes,1,1,1,1,1,1,1,1,1,1
321,24104,Japanese Grand Prix,bottas,mercedes,2,1,2,1,3,1,4,2,2,1
322,24105,Japanese Grand Prix,max_verstappen,red_bull,3,1,5,2,5,2,5,2,3,1
323,24106,Japanese Grand Prix,ricciardo,red_bull,4,2,15,4,18,4,6,2,10,3
324,24107,Japanese Grand Prix,raikkonen,ferrari,5,2,3,1,4,2,2,1,4,2
325,24108,Japanese Grand Prix,vettel,ferrari,6,2,7,3,8,3,7,3,5,2
326,24109,Japanese Grand Prix,perez,force_india,7,3,9,3,9,3,8,3,17,4
327,24110,Japanese Grand Prix,grosjean,haas,8,3,4,2,2,1,3,1,8,3
328,24111,Japanese Grand Prix,ocon,force_india,9,3,11,4,12,4,9,3,11,4
329,24112,Japanese Grand Prix,sainz,renault,10,3,13,4,13,4,10,3,13,4
330,24113,Japanese Grand Prix,gasly,toro_rosso,11,4,8,3,7,3,11,4,7,3
331,24114,Japanese Grand Prix,ericsson,sauber,12,4,20,4,19,4,12,4,20,4
332,24115,Japanese Grand Prix,brendon_hartley,toro_rosso,13,4,6,2,6,2,13,4,6,2
333,24116,Japanese Grand Prix,alonso,mclaren,14,4,17,4,10,3,14,4,12,4
334,24117,Japanese Grand Prix,vandoorne,mclaren,15,4,19,4,15,4,15,4,14,4
335,24118,Japanese Grand Prix,sirotkin,williams,16,4,18,4,16,4,16,4,19,4
336,24119,Japanese Grand Prix,stroll,williams,17,4,14,4,14,4,17,4,15,4
337,24120,Japanese Grand Prix,leclerc,sauber,0,4,10,3,11,4,18,4,9,3
338,24121,Japanese Grand Prix,hulkenberg,renault,0,4,16,4,17,4,19,4,18,4
339,24122,Japanese Grand Prix,kevin_magnussen,haas,0,4,12,4,20,4,20,4,16,4
340,24123,United States Grand Prix,raikkonen,ferrari,1,1,2,1,3,1,2,1,3,1
341,24124,United States Grand Prix,max_verstappen,red_bull,2,1,18,4,18,4,5,2,7,3
342,24125,United States Grand Prix,hamilton,mercedes,3,1,1,1,1,1,1,1,1,1
343,24126,United States Grand Prix,vettel,ferrari,4,2,4,2,4,2,6,2,4,2
344,24127,United States Grand Prix,bottas,mercedes,5,2,3,1,2,1,3,1,5,2
345,24128,United States Grand Prix,hulkenberg,renault,6,2,8,3,7,3,7,3,12,4
346,24129,United States Grand Prix,sainz,renault,7,3,11,4,10,3,8,3,16,4
347,24130,United States Grand Prix,perez,force_india,8,3,10,3,9,3,9,3,18,4
348,24131,United States Grand Prix,brendon_hartley,toro_rosso,9,3,20,4,15,4,10,3,6,2
349,24132,United States Grand Prix,ericsson,sauber,10,3,16,4,19,4,11,4,20,4
350,24133,United States Grand Prix,vandoorne,mclaren,11,4,17,4,14,4,12,4,17,4
351,24134,United States Grand Prix,gasly,toro_rosso,12,4,19,4,17,4,13,4,8,3
352,24135,United States Grand Prix,sirotkin,williams,13,4,14,4,12,4,14,4,19,4
353,24136,United States Grand Prix,stroll,williams,14,4,15,4,13,4,15,4,15,4
354,24137,United States Grand Prix,leclerc,sauber,0,4,9,3,8,3,16,4,13,4
355,24138,United States Grand Prix,ricciardo,red_bull,0,4,5,2,5,2,4,2,2,1
356,24139,United States Grand Prix,grosjean,haas,0,4,6,2,11,4,17,4,11,4
357,24140,United States Grand Prix,alonso,mclaren,0,4,12,4,16,4,18,4,10,3
358,24141,United States Grand Prix,ocon,force_india,0,4,7,3,6,2,19,4,9,3
359,24142,United States Grand Prix,kevin_magnussen,haas,0,4,13,4,20,4,20,4,14,4
360,24143,Mexican Grand Prix,max_verstappen,red_bull,1,1,3,1,3,1,1,1,2,1
361,24144,Mexican Grand Prix,vettel,ferrari,2,1,4,2,4,2,3,1,5,2
362,24145,Mexican Grand Prix,raikkonen,ferrari,3,1,5,2,5,2,4,2,6,2
363,24146,Mexican Grand Prix,hamilton,mercedes,4,2,1,1,1,1,5,2,1,1
364,24147,Mexican Grand Prix,bottas,mercedes,5,2,6,2,6,2,6,2,4,2
365,24148,Mexican Grand Prix,hulkenberg,renault,6,2,7,3,7,3,7,3,9,3
366,24149,Mexican Grand Prix,leclerc,sauber,7,3,9,3,9,3,8,3,10,3
367,24150,Mexican Grand Prix,vandoorne,mclaren,8,3,15,4,13,4,9,3,16,4
368,24151,Mexican Grand Prix,ericsson,sauber,9,3,10,3,11,4,10,3,12,4
369,24152,Mexican Grand Prix,gasly,toro_rosso,10,3,20,4,18,4,11,4,18,4
370,24153,Mexican Grand Prix,ocon,force_india,11,4,12,4,12,4,12,4,14,4
371,24154,Mexican Grand Prix,stroll,williams,12,4,18,4,17,4,13,4,13,4
372,24155,Mexican Grand Prix,sirotkin,williams,13,4,19,4,16,4,14,4,20,4
373,24156,Mexican Grand Prix,brendon_hartley,toro_rosso,14,4,14,4,14,4,15,4,11,4
374,24157,Mexican Grand Prix,kevin_magnussen,haas,15,4,16,4,19,4,16,4,15,4
375,24158,Mexican Grand Prix,grosjean,haas,16,4,17,4,20,4,17,4,17,4
376,24159,Mexican Grand Prix,ricciardo,red_bull,0,4,2,1,2,1,2,1,3,1
377,24160,Mexican Grand Prix,perez,force_india,0,4,13,4,15,4,18,4,19,4
378,24161,Mexican Grand Prix,sainz,renault,0,4,8,3,8,3,19,4,7,3
379,24162,Mexican Grand Prix,alonso,mclaren,0,4,11,4,10,3,20,4,8,3
380,24163,Brazilian Grand Prix,hamilton,mercedes,1,1,1,1,1,1,1,1,1,1
381,24164,Brazilian Grand Prix,max_verstappen,red_bull,2,1,5,2,4,2,3,1,5,2
382,24165,Brazilian Grand Prix,raikkonen,ferrari,3,1,3,1,3,1,4,2,4,2
383,24166,Brazilian Grand Prix,ricciardo,red_bull,4,2,11,4,10,3,5,2,6,2
384,24167,Brazilian Grand Prix,bottas,mercedes,5,2,4,2,5,2,6,2,3,1
385,24168,Brazilian Grand Prix,vettel,ferrari,6,2,2,1,2,1,2,1,2,1
386,24169,Brazilian Grand Prix,leclerc,sauber,7,3,8,3,7,3,7,3,7,3
387,24170,Brazilian Grand Prix,grosjean,haas,8,3,6,2,19,4,8,3,12,4
388,24171,Brazilian Grand Prix,kevin_magnussen,haas,9,3,10,3,20,4,9,3,18,4
389,24172,Brazilian Grand Prix,perez,force_india,10,3,12,4,14,4,10,3,19,4
390,24173,Brazilian Grand Prix,brendon_hartley,toro_rosso,11,4,17,4,17,4,11,4,8,3
391,24174,Brazilian Grand Prix,sainz,renault,12,4,15,4,15,4,12,4,16,4
392,24175,Brazilian Grand Prix,gasly,toro_rosso,13,4,9,3,8,3,13,4,10,3
393,24176,Brazilian Grand Prix,vandoorne,mclaren,14,4,20,4,13,4,14,4,14,4
394,24177,Brazilian Grand Prix,ocon,force_india,15,4,18,4,18,4,15,4,17,4
395,24178,Brazilian Grand Prix,sirotkin,williams,16,4,14,4,12,4,16,4,20,4
396,24179,Brazilian Grand Prix,alonso,mclaren,17,4,16,4,9,3,17,4,11,4
397,24180,Brazilian Grand Prix,stroll,williams,18,4,19,4,16,4,18,4,15,4
398,24181,Brazilian Grand Prix,hulkenberg,renault,0,4,13,4,11,4,19,4,13,4
399,24182,Brazilian Grand Prix,ericsson,sauber,0,4,7,3,6,2,20,4,9,3
400,24183,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,1,1,1,1,1,1,1,1
401,24184,Abu Dhabi Grand Prix,vettel,ferrari,2,1,2,1,3,1,3,1,2,1
402,24185,Abu Dhabi Grand Prix,max_verstappen,red_bull,3,1,7,3,6,2,4,2,5,2
403,24186,Abu Dhabi Grand Prix,ricciardo,red_bull,4,2,6,2,5,2,5,2,4,2
404,24187,Abu Dhabi Grand Prix,bottas,mercedes,5,2,3,1,2,1,2,1,3,1
405,24188,Abu Dhabi Grand Prix,sainz,renault,6,2,11,4,12,4,6,2,11,4
406,24189,Abu Dhabi Grand Prix,leclerc,sauber,7,3,8,3,8,3,7,3,8,3
407,24190,Abu Dhabi Grand Prix,perez,force_india,8,3,15,4,19,4,8,3,19,4
408,24191,Abu Dhabi Grand Prix,grosjean,haas,9,3,5,2,7,3,9,3,10,3
409,24192,Abu Dhabi Grand Prix,kevin_magnussen,haas,10,3,13,4,20,4,10,3,18,4
410,24193,Abu Dhabi Grand Prix,alonso,mclaren,11,4,14,4,10,3,11,4,9,3
411,24194,Abu Dhabi Grand Prix,brendon_hartley,toro_rosso,12,4,16,4,17,4,12,4,7,3
412,24195,Abu Dhabi Grand Prix,stroll,williams,13,4,20,4,14,4,13,4,16,4
413,24196,Abu Dhabi Grand Prix,vandoorne,mclaren,14,4,18,4,13,4,14,4,15,4
414,24197,Abu Dhabi Grand Prix,sirotkin,williams,15,4,19,4,15,4,15,4,20,4
415,24198,Abu Dhabi Grand Prix,gasly,toro_rosso,0,4,17,4,18,4,16,4,14,4
416,24199,Abu Dhabi Grand Prix,ocon,force_india,0,4,9,3,9,3,17,4,13,4
417,24200,Abu Dhabi Grand Prix,ericsson,sauber,0,4,12,4,16,4,18,4,17,4
418,24201,Abu Dhabi Grand Prix,raikkonen,ferrari,0,4,4,2,4,2,19,4,6,2
419,24202,Abu Dhabi Grand Prix,hulkenberg,renault,0,4,10,3,11,4,20,4,12,4
