,resultId,name,driverRef,constructorRef,Outcome,Bin,CL_Outcome,CL_Bin,SVM_Outcome,SVM_Bin,RNF_Outcome,RNF_Bin,NN_Outcome,NN_Bin
303,24086,Russian Grand Prix,raikkonen,ferrari,4,2,8,3,9,3,11,4,9,3
304,24087,Russian Grand Prix,max_verstappen,red_bull,5,2,39,4,33,4,12,4,36,4
305,24088,Russian Grand Prix,ricciardo,red_bull,6,2,37,4,34,4,13,4,19,4
306,24089,Russian Grand Prix,leclerc,sauber,7,3,17,4,16,4,14,4,25,4
307,24090,Russian Grand Prix,kevin_magnussen,haas,8,3,10,3,5,2,15,4,13,4
308,24091,Russian Grand Prix,ocon,force_india,9,3,14,4,15,4,16,4,31,4
309,24092,Russian Grand Prix,perez,force_india,10,3,18,4,19,4,17,4,30,4
310,24093,Russian Grand Prix,grosjean,haas,11,4,15,4,30,4,18,4,23,4
311,24094,Russian Grand Prix,hulkenberg,renault,12,4,25,4,24,4,19,4,33,4
312,24095,Russian Grand Prix,ericsson,sauber,13,4,21,4,21,4,20,4,37,4
313,24096,Russian Grand Prix,alonso,mclaren,14,4,31,4,38,4,21,4,22,4
314,24097,Russian Grand Prix,stroll,williams,15,4,30,4,27,4,22,4,28,4
315,24098,Russian Grand Prix,vandoorne,mclaren,16,4,32,4,28,4,23,4,34,4
316,24099,Russian Grand Prix,sainz,renault,17,4,23,4,23,4,24,4,18,4
317,24100,Russian Grand Prix,sirotkin,williams,18,4,28,4,25,4,25,4,35,4
318,24101,Russian Grand Prix,gasly,toro_rosso,0,4,36,4,31,4,26,4,15,4
319,24102,Russian Grand Prix,brendon_hartley,toro_rosso,0,4,40,4,32,4,27,4,20,4
320,24103,Japanese Grand Prix,hamilton,mercedes,1,1,2,1,1,1,1,1,1,1
321,24104,Japanese Grand Prix,bottas,mercedes,2,1,4,2,7,3,8,3,4,2
322,24105,Japanese Grand Prix,max_verstappen,red_bull,3,1,10,3,10,3,9,3,6,2
323,24106,Japanese Grand Prix,ricciardo,red_bull,4,2,31,4,33,4,10,3,18,4
324,24107,Japanese Grand Prix,raikkonen,ferrari,5,2,7,3,9,3,4,2,9,3
325,24108,Japanese Grand Prix,vettel,ferrari,6,2,14,4,16,4,11,4,8,3
326,24109,Japanese Grand Prix,perez,force_india,7,3,19,4,19,4,12,4,32,4
327,24110,Japanese Grand Prix,grosjean,haas,8,3,9,3,6,2,5,2,26,4
328,24111,Japanese Grand Prix,ocon,force_india,9,3,24,4,24,4,13,4,31,4
329,24112,Japanese Grand Prix,sainz,renault,10,3,27,4,28,4,14,4,27,4
330,24113,Japanese Grand Prix,gasly,toro_rosso,11,4,16,4,14,4,15,4,14,4
331,24114,Japanese Grand Prix,ericsson,sauber,12,4,40,4,35,4,16,4,40,4
332,24115,Japanese Grand Prix,brendon_hartley,toro_rosso,13,4,13,4,13,4,17,4,13,4
333,24116,Japanese Grand Prix,alonso,mclaren,14,4,34,4,20,4,18,4,23,4
334,24117,Japanese Grand Prix,vandoorne,mclaren,15,4,39,4,30,4,19,4,33,4
335,24118,Japanese Grand Prix,sirotkin,williams,16,4,36,4,31,4,20,4,37,4
336,24119,Japanese Grand Prix,stroll,williams,17,4,29,4,29,4,21,4,28,4
337,24120,Japanese Grand Prix,leclerc,sauber,0,4,21,4,22,4,22,4,35,4
338,24121,Japanese Grand Prix,hulkenberg,renault,0,4,33,4,32,4,23,4,25,4
339,24122,Japanese Grand Prix,kevin_magnussen,haas,0,4,26,4,40,4,24,4,22,4
340,24123,United States Grand Prix,raikkonen,ferrari,1,1,2,1,5,2,4,2,7,3
341,24124,United States Grand Prix,max_verstappen,red_bull,2,1,36,4,34,4,7,3,30,4
342,24125,United States Grand Prix,hamilton,mercedes,3,1,1,1,1,1,1,1,1,1
343,24126,United States Grand Prix,vettel,ferrari,4,2,7,3,10,3,8,3,10,3
344,24127,United States Grand Prix,bottas,mercedes,5,2,6,2,2,1,5,2,11,4
345,24128,United States Grand Prix,hulkenberg,renault,6,2,14,4,19,4,9,3,18,4
346,24129,United States Grand Prix,sainz,renault,7,3,22,4,25,4,10,3,24,4
347,24130,United States Grand Prix,perez,force_india,8,3,19,4,23,4,11,4,34,4
348,24131,United States Grand Prix,brendon_hartley,toro_rosso,9,3,40,4,30,4,12,4,23,4
349,24132,United States Grand Prix,ericsson,sauber,10,3,33,4,35,4,13,4,40,4
350,24133,United States Grand Prix,vandoorne,mclaren,11,4,35,4,29,4,14,4,39,4
351,24134,United States Grand Prix,gasly,toro_rosso,12,4,39,4,32,4,15,4,22,4
352,24135,United States Grand Prix,sirotkin,williams,13,4,28,4,27,4,16,4,32,4
353,24136,United States Grand Prix,stroll,williams,14,4,30,4,28,4,17,4,33,4
354,24137,United States Grand Prix,leclerc,sauber,0,4,18,4,21,4,18,4,36,4
355,24138,United States Grand Prix,ricciardo,red_bull,0,4,8,3,14,4,6,2,9,3
356,24139,United States Grand Prix,grosjean,haas,0,4,12,4,26,4,19,4,35,4
357,24140,United States Grand Prix,alonso,mclaren,0,4,23,4,31,4,20,4,15,4
358,24141,United States Grand Prix,ocon,force_india,0,4,13,4,17,4,21,4,26,4
359,24142,United States Grand Prix,kevin_magnussen,haas,0,4,24,4,36,4,22,4,29,4
360,24143,Mexican Grand Prix,max_verstappen,red_bull,1,1,6,2,9,3,1,1,3,1
361,24144,Mexican Grand Prix,vettel,ferrari,2,1,7,3,11,4,7,3,5,2
362,24145,Mexican Grand Prix,raikkonen,ferrari,3,1,11,4,17,4,8,3,10,3
363,24146,Mexican Grand Prix,hamilton,mercedes,4,2,4,2,3,1,9,3,1,1
364,24147,Mexican Grand Prix,bottas,mercedes,5,2,12,4,19,4,10,3,8,3
365,24148,Mexican Grand Prix,hulkenberg,renault,6,2,15,4,21,4,11,4,18,4
366,24149,Mexican Grand Prix,leclerc,sauber,7,3,19,4,23,4,12,4,24,4
367,24150,Mexican Grand Prix,vandoorne,mclaren,8,3,32,4,28,4,13,4,36,4
368,24151,Mexican Grand Prix,ericsson,sauber,9,3,21,4,26,4,14,4,33,4
369,24152,Mexican Grand Prix,gasly,toro_rosso,10,3,40,4,33,4,15,4,21,4
370,24153,Mexican Grand Prix,ocon,force_india,11,4,24,4,27,4,16,4,25,4
371,24154,Mexican Grand Prix,stroll,williams,12,4,37,4,32,4,17,4,28,4
372,24155,Mexican Grand Prix,sirotkin,williams,13,4,39,4,31,4,18,4,30,4
373,24156,Mexican Grand Prix,brendon_hartley,toro_rosso,14,4,30,4,29,4,19,4,16,4
374,24157,Mexican Grand Prix,kevin_magnussen,haas,15,4,33,4,39,4,20,4,23,4
375,24158,Mexican Grand Prix,grosjean,haas,16,4,35,4,40,4,21,4,35,4
376,24159,Mexican Grand Prix,ricciardo,red_bull,0,4,5,2,6,2,2,1,4,2
377,24160,Mexican Grand Prix,perez,force_india,0,4,28,4,30,4,22,4,27,4
378,24161,Mexican Grand Prix,sainz,renault,0,4,17,4,22,4,23,4,17,4
379,24162,Mexican Grand Prix,alonso,mclaren,0,4,22,4,24,4,24,4,13,4
380,24163,Brazilian Grand Prix,hamilton,mercedes,1,1,1,1,2,1,1,1,1,1
381,24164,Brazilian Grand Prix,max_verstappen,red_bull,2,1,11,4,11,4,5,2,8,3
382,24165,Brazilian Grand Prix,raikkonen,ferrari,3,1,6,2,9,3,6,2,9,3
383,24166,Brazilian Grand Prix,ricciardo,red_bull,4,2,22,4,23,4,7,3,11,4
384,24167,Brazilian Grand Prix,bottas,mercedes,5,2,7,3,13,4,8,3,6,2
385,24168,Brazilian Grand Prix,vettel,ferrari,6,2,3,1,5,2,2,1,3,1
386,24169,Brazilian Grand Prix,leclerc,sauber,7,3,16,4,15,4,9,3,28,4
387,24170,Brazilian Grand Prix,grosjean,haas,8,3,12,4,37,4,10,3,27,4
388,24171,Brazilian Grand Prix,kevin_magnussen,haas,9,3,19,4,40,4,11,4,19,4
389,24172,Brazilian Grand Prix,perez,force_india,10,3,24,4,29,4,12,4,32,4
390,24173,Brazilian Grand Prix,brendon_hartley,toro_rosso,11,4,33,4,35,4,13,4,16,4
391,24174,Brazilian Grand Prix,sainz,renault,12,4,30,4,31,4,14,4,29,4
392,24175,Brazilian Grand Prix,gasly,toro_rosso,13,4,18,4,16,4,15,4,14,4
393,24176,Brazilian Grand Prix,vandoorne,mclaren,14,4,40,4,27,4,16,4,37,4
394,24177,Brazilian Grand Prix,ocon,force_india,15,4,37,4,36,4,17,4,34,4
395,24178,Brazilian Grand Prix,sirotkin,williams,16,4,28,4,26,4,18,4,35,4
396,24179,Brazilian Grand Prix,alonso,mclaren,17,4,31,4,17,4,19,4,22,4
397,24180,Brazilian Grand Prix,stroll,williams,18,4,38,4,32,4,20,4,30,4
398,24181,Brazilian Grand Prix,hulkenberg,renault,0,4,26,4,24,4,21,4,21,4
399,24182,Brazilian Grand Prix,ericsson,sauber,0,4,14,4,14,4,22,4,31,4
400,24183,Abu Dhabi Grand Prix,hamilton,mercedes,1,1,2,1,2,1,2,1,2,1
401,24184,Abu Dhabi Grand Prix,vettel,ferrari,2,1,3,1,6,2,5,2,4,2
402,24185,Abu Dhabi Grand Prix,max_verstappen,red_bull,3,1,12,4,14,4,6,2,8,3
403,24186,Abu Dhabi Grand Prix,ricciardo,red_bull,4,2,10,3,12,4,7,3,9,3
404,24187,Abu Dhabi Grand Prix,bottas,mercedes,5,2,4,2,4,2,4,2,3,1
405,24188,Abu Dhabi Grand Prix,sainz,renault,6,2,22,4,26,4,8,3,26,4
406,24189,Abu Dhabi Grand Prix,leclerc,sauber,7,3,16,4,20,4,9,3,31,4
407,24190,Abu Dhabi Grand Prix,perez,force_india,8,3,30,4,36,4,10,3,36,4
408,24191,Abu Dhabi Grand Prix,grosjean,haas,9,3,9,3,17,4,11,4,24,4
409,24192,Abu Dhabi Grand Prix,kevin_magnussen,haas,10,3,25,4,40,4,12,4,23,4
410,24193,Abu Dhabi Grand Prix,alonso,mclaren,11,4,28,4,22,4,13,4,21,4
411,24194,Abu Dhabi Grand Prix,brendon_hartley,toro_rosso,12,4,33,4,33,4,14,4,16,4
412,24195,Abu Dhabi Grand Prix,stroll,williams,13,4,40,4,30,4,15,4,32,4
413,24196,Abu Dhabi Grand Prix,vandoorne,mclaren,14,4,37,4,29,4,16,4,33,4
414,24197,Abu Dhabi Grand Prix,sirotkin,williams,15,4,38,4,31,4,17,4,39,4
415,24198,Abu Dhabi Grand Prix,gasly,toro_rosso,0,4,34,4,34,4,18,4,15,4
416,24199,Abu Dhabi Grand Prix,ocon,force_india,0,4,18,4,21,4,19,4,27,4
417,24200,Abu Dhabi Grand Prix,ericsson,sauber,0,4,24,4,32,4,20,4,34,4
418,24201,Abu Dhabi Grand Prix,raikkonen,ferrari,0,4,7,3,7,3,21,4,7,3
419,24202,Abu Dhabi Grand Prix,hulkenberg,renault,0,4,20,4,23,4,22,4,20,4
420,24203,Australian Grand Prix,bottas,mercedes,1,1,6,2,27,4,2,1,5,2
421,24204,Australian Grand Prix,hamilton,mercedes,2,1,2,1,3,1,6,2,1,1
422,24205,Australian Grand Prix,max_verstappen,red_bull,3,1,10,3,4,2,25,4,6,2
423,24206,Australian Grand Prix,vettel,ferrari,4,2,5,2,5,2,4,2,3,1
424,24207,Australian Grand Prix,leclerc,ferrari,5,2,12,4,8,3,26,4,9,3
425,24208,Australian Grand Prix,kevin_magnussen,haas,6,2,13,4,38,4,27,4,22,4
426,24209,Australian Grand Prix,hulkenberg,renault,7,3,21,4,9,3,28,4,24,4
427,24210,Australian Grand Prix,raikkonen,alfa,8,3,15,4,15,4,5,2,12,4
428,24211,Australian Grand Prix,stroll,racing_point,9,3,31,4,40,4,29,4,27,4
429,24212,Australian Grand Prix,kvyat,toro_rosso,10,3,30,4,12,4,30,4,38,4
430,24213,Australian Grand Prix,gasly,red_bull,11,4,34,4,18,4,31,4,15,4
431,24214,Australian Grand Prix,norris,mclaren,12,4,17,4,6,2,32,4,13,4
432,24215,Australian Grand Prix,perez,racing_point,13,4,20,4,39,4,33,4,25,4
433,24216,Australian Grand Prix,albon,toro_rosso,14,4,26,4,7,3,34,4,32,4
434,24217,Australian Grand Prix,giovinazzi,alfa,15,4,27,4,21,4,35,4,23,4
435,24218,Australian Grand Prix,russell,williams,16,4,39,4,19,4,36,4,35,4
436,24219,Australian Grand Prix,kubica,williams,17,4,37,4,16,4,37,4,37,4
437,24220,Australian Grand Prix,grosjean,haas,0,4,8,3,20,4,38,4,26,4
438,24221,Australian Grand Prix,ricciardo,renault,0,4,24,4,10,3,39,4,11,4
439,24222,Australian Grand Prix,sainz,mclaren,0,4,36,4,14,4,40,4,34,4
440,24223,Bahrain Grand Prix,hamilton,mercedes,1,1,4,2,1,1,25,4,2,1
441,24224,Bahrain Grand Prix,bottas,mercedes,2,1,7,3,36,4,26,4,9,3
442,24225,Bahrain Grand Prix,leclerc,ferrari,3,1,5,2,33,4,3,1,4,2
443,24226,Bahrain Grand Prix,max_verstappen,red_bull,4,2,9,3,34,4,27,4,10,3
444,24227,Bahrain Grand Prix,vettel,ferrari,5,2,2,1,16,4,4,2,3,1
445,24228,Bahrain Grand Prix,norris,mclaren,6,2,19,4,30,4,28,4,20,4
446,24229,Bahrain Grand Prix,raikkonen,alfa,7,3,13,4,6,2,5,2,13,4
447,24230,Bahrain Grand Prix,gasly,red_bull,8,3,26,4,26,4,29,4,14,4
448,24231,Bahrain Grand Prix,albon,toro_rosso,9,3,25,4,27,4,30,4,33,4
449,24232,Bahrain Grand Prix,perez,racing_point,10,3,27,4,37,4,31,4,31,4
450,24233,Bahrain Grand Prix,giovinazzi,alfa,11,4,32,4,32,4,32,4,23,4
451,24234,Bahrain Grand Prix,kvyat,toro_rosso,12,4,30,4,25,4,33,4,35,4
452,24235,Bahrain Grand Prix,kevin_magnussen,haas,13,4,11,4,35,4,34,4,22,4
453,24236,Bahrain Grand Prix,stroll,racing_point,14,4,35,4,38,4,35,4,25,4
454,24237,Bahrain Grand Prix,russell,williams,15,4,38,4,22,4,36,4,38,4
455,24238,Bahrain Grand Prix,kubica,williams,16,4,37,4,3,1,37,4,36,4
456,24239,Bahrain Grand Prix,hulkenberg,renault,0,4,33,4,23,4,38,4,32,4
457,24240,Bahrain Grand Prix,ricciardo,renault,0,4,20,4,29,4,39,4,11,4
458,24241,Bahrain Grand Prix,sainz,mclaren,0,4,16,4,31,4,6,2,21,4
459,24242,Bahrain Grand Prix,grosjean,haas,0,4,18,4,2,1,40,4,30,4
460,24243,Chinese Grand Prix,hamilton,mercedes,1,1,2,1,1,1,5,2,1,1
461,24244,Chinese Grand Prix,bottas,mercedes,2,1,5,2,3,1,3,1,5,2
462,24245,Chinese Grand Prix,vettel,ferrari,3,1,6,2,7,3,1,1,4,2
463,24246,Chinese Grand Prix,max_verstappen,red_bull,4,2,10,3,10,3,24,4,9,3
464,24247,Chinese Grand Prix,leclerc,ferrari,5,2,9,3,9,3,25,4,11,4
465,24248,Chinese Grand Prix,gasly,red_bull,6,2,13,4,12,4,26,4,14,4
466,24249,Chinese Grand Prix,ricciardo,renault,7,3,15,4,15,4,27,4,13,4
467,24250,Chinese Grand Prix,perez,racing_point,8,3,26,4,39,4,28,4,31,4
468,24251,Chinese Grand Prix,raikkonen,alfa,9,3,23,4,33,4,29,4,20,4
469,24252,Chinese Grand Prix,albon,toro_rosso,10,3,3,1,8,3,30,4,10,3
470,24253,Chinese Grand Prix,grosjean,haas,11,4,16,4,35,4,31,4,34,4
471,24254,Chinese Grand Prix,stroll,racing_point,12,4,32,4,40,4,32,4,25,4
472,24255,Chinese Grand Prix,kevin_magnussen,haas,13,4,20,4,37,4,33,4,22,4
473,24256,Chinese Grand Prix,sainz,mclaren,14,4,28,4,23,4,34,4,30,4
474,24257,Chinese Grand Prix,giovinazzi,alfa,15,4,38,4,34,4,35,4,23,4
475,24258,Chinese Grand Prix,russell,williams,16,4,36,4,27,4,36,4,38,4
476,24259,Chinese Grand Prix,kubica,williams,17,4,34,4,30,4,37,4,36,4
477,24260,Chinese Grand Prix,norris,mclaren,18,4,31,4,24,4,38,4,27,4
478,24261,Chinese Grand Prix,kvyat,toro_rosso,0,4,24,4,19,4,39,4,35,4
479,24262,Chinese Grand Prix,hulkenberg,renault,0,4,18,4,17,4,40,4,17,4
480,24263,Azerbaijan Grand Prix,bottas,mercedes,1,1,7,3,1,1,3,1,8,3
481,24264,Azerbaijan Grand Prix,hamilton,mercedes,2,1,5,2,3,1,4,2,2,1
482,24265,Azerbaijan Grand Prix,vettel,ferrari,3,1,8,3,17,4,5,2,4,2
483,24266,Azerbaijan Grand Prix,max_verstappen,red_bull,4,2,11,4,10,3,7,3,7,3
484,24267,Azerbaijan Grand Prix,leclerc,ferrari,5,2,19,4,13,4,28,4,15,4
485,24268,Azerbaijan Grand Prix,perez,racing_point,6,2,13,4,4,2,29,4,17,4
486,24269,Azerbaijan Grand Prix,sainz,mclaren,7,3,21,4,19,4,30,4,18,4
487,24270,Azerbaijan Grand Prix,norris,mclaren,8,3,17,4,15,4,31,4,13,4
488,24271,Azerbaijan Grand Prix,stroll,racing_point,9,3,29,4,9,3,32,4,28,4
489,24272,Azerbaijan Grand Prix,raikkonen,alfa,10,3,1,1,6,2,12,4,5,2
490,24273,Azerbaijan Grand Prix,albon,toro_rosso,11,4,26,4,20,4,33,4,24,4
491,24274,Azerbaijan Grand Prix,giovinazzi,alfa,12,4,36,4,18,4,34,4,34,4
492,24275,Azerbaijan Grand Prix,kevin_magnussen,haas,13,4,27,4,7,3,35,4,36,4
493,24276,Azerbaijan Grand Prix,hulkenberg,renault,14,4,33,4,27,4,36,4,25,4
494,24277,Azerbaijan Grand Prix,russell,williams,15,4,35,4,26,4,37,4,26,4
495,24278,Azerbaijan Grand Prix,kubica,williams,16,4,2,1,11,4,38,4,11,4
496,24279,Azerbaijan Grand Prix,gasly,red_bull,0,4,6,2,8,3,39,4,27,4
497,24280,Azerbaijan Grand Prix,grosjean,haas,0,4,28,4,31,4,40,4,30,4
498,24281,Azerbaijan Grand Prix,kvyat,toro_rosso,0,4,15,4,12,4,13,4,32,4
499,24282,Azerbaijan Grand Prix,ricciardo,renault,0,4,22,4,21,4,8,3,16,4
500,24283,Spanish Grand Prix,hamilton,mercedes,1,1,2,1,2,1,9,3,2,1
501,24284,Spanish Grand Prix,bottas,mercedes,2,1,4,2,33,4,6,2,7,3
502,24285,Spanish Grand Prix,max_verstappen,red_bull,3,1,9,3,6,2,7,3,5,2
503,24286,Spanish Grand Prix,vettel,ferrari,4,2,6,2,12,4,2,1,4,2
504,24287,Spanish Grand Prix,leclerc,ferrari,5,2,12,4,5,2,26,4,11,4
505,24288,Spanish Grand Prix,gasly,red_bull,6,2,14,4,11,4,8,3,14,4
506,24289,Spanish Grand Prix,kevin_magnussen,haas,7,3,17,4,38,4,27,4,22,4
507,24290,Spanish Grand Prix,sainz,mclaren,8,3,26,4,7,3,28,4,32,4
508,24291,Spanish Grand Prix,kvyat,toro_rosso,9,3,20,4,13,4,29,4,35,4
509,24292,Spanish Grand Prix,grosjean,haas,10,3,10,3,36,4,30,4,27,4
510,24293,Spanish Grand Prix,albon,toro_rosso,11,4,23,4,9,3,31,4,29,4
511,24294,Spanish Grand Prix,ricciardo,renault,12,4,28,4,16,4,32,4,16,4
512,24295,Spanish Grand Prix,hulkenberg,renault,13,4,3,1,4,2,33,4,12,4
513,24296,Spanish Grand Prix,raikkonen,alfa,14,4,24,4,34,4,34,4,18,4
514,24297,Spanish Grand Prix,perez,racing_point,15,4,30,4,40,4,35,4,31,4
515,24298,Spanish Grand Prix,giovinazzi,alfa,16,4,36,4,35,4,36,4,20,4
516,24299,Spanish Grand Prix,russell,williams,17,4,39,4,24,4,37,4,40,4
517,24300,Spanish Grand Prix,kubica,williams,18,4,32,4,26,4,38,4,36,4
518,24301,Spanish Grand Prix,stroll,racing_point,0,4,33,4,39,4,39,4,25,4
519,24302,Spanish Grand Prix,norris,mclaren,0,4,21,4,10,3,40,4,17,4
520,24306,Monaco Grand Prix,hamilton,mercedes,1,1,1,1,1,1,1,1,1,1
521,24307,Monaco Grand Prix,vettel,ferrari,2,1,6,2,13,4,5,2,5,2
522,24308,Monaco Grand Prix,bottas,mercedes,3,1,5,2,2,1,3,1,6,2
523,24309,Monaco Grand Prix,max_verstappen,red_bull,4,2,8,3,6,2,6,2,7,3
524,24310,Monaco Grand Prix,gasly,red_bull,5,2,15,4,16,4,25,4,12,4
525,24311,Monaco Grand Prix,sainz,mclaren,6,2,17,4,22,4,26,4,18,4
526,24312,Monaco Grand Prix,kvyat,toro_rosso,7,3,14,4,18,4,27,4,34,4
527,24313,Monaco Grand Prix,albon,toro_rosso,8,3,19,4,20,4,28,4,26,4
528,24314,Monaco Grand Prix,ricciardo,renault,9,3,12,4,17,4,29,4,10,3
529,24315,Monaco Grand Prix,grosjean,haas,10,3,21,4,35,4,30,4,35,4
530,24316,Monaco Grand Prix,norris,mclaren,11,4,25,4,25,4,31,4,20,4
531,24317,Monaco Grand Prix,kevin_magnussen,haas,14,4,9,3,32,4,32,4,14,4
532,24318,Monaco Grand Prix,perez,racing_point,12,4,31,4,37,4,33,4,30,4
533,24319,Monaco Grand Prix,hulkenberg,renault,13,4,22,4,26,4,34,4,21,4
534,24320,Monaco Grand Prix,russell,williams,15,4,39,4,31,4,35,4,38,4
535,24321,Monaco Grand Prix,stroll,racing_point,16,4,34,4,38,4,36,4,28,4
536,24322,Monaco Grand Prix,raikkonen,alfa,17,4,24,4,23,4,37,4,17,4
537,24323,Monaco Grand Prix,kubica,williams,18,4,37,4,33,4,38,4,39,4
538,24324,Monaco Grand Prix,giovinazzi,alfa,19,4,36,4,34,4,39,4,19,4
539,24325,Monaco Grand Prix,leclerc,ferrari,0,4,29,4,28,4,40,4,25,4
540,24326,Canadian Grand Prix,hamilton,mercedes,1,1,4,2,1,1,5,2,1,1
541,24327,Canadian Grand Prix,vettel,ferrari,2,1,1,1,3,1,6,2,4,2
542,24328,Canadian Grand Prix,leclerc,ferrari,3,1,8,3,5,2,24,4,9,3
543,24329,Canadian Grand Prix,bottas,mercedes,4,2,12,4,35,4,25,4,8,3
544,24330,Canadian Grand Prix,max_verstappen,red_bull,5,2,18,4,18,4,26,4,12,4
545,24331,Canadian Grand Prix,ricciardo,renault,6,2,10,3,7,3,27,4,7,3
546,24332,Canadian Grand Prix,hulkenberg,renault,7,3,14,4,10,3,28,4,17,4
547,24333,Canadian Grand Prix,gasly,red_bull,8,3,11,4,12,4,29,4,15,4
548,24334,Canadian Grand Prix,stroll,racing_point,9,3,34,4,39,4,30,4,27,4
549,24335,Canadian Grand Prix,kvyat,toro_rosso,10,3,21,4,17,4,31,4,33,4
550,24336,Canadian Grand Prix,sainz,mclaren,11,4,23,4,16,4,32,4,26,4
551,24337,Canadian Grand Prix,perez,racing_point,12,4,31,4,40,4,33,4,31,4
552,24338,Canadian Grand Prix,giovinazzi,alfa,13,4,24,4,33,4,34,4,22,4
553,24339,Canadian Grand Prix,grosjean,haas,14,4,25,4,36,4,35,4,34,4
554,24340,Canadian Grand Prix,raikkonen,alfa,15,4,30,4,34,4,36,4,24,4
555,24341,Canadian Grand Prix,russell,williams,16,4,38,4,28,4,37,4,38,4
556,24342,Canadian Grand Prix,kevin_magnussen,haas,17,4,3,1,31,4,7,3,14,4
557,24343,Canadian Grand Prix,kubica,williams,18,4,36,4,29,4,38,4,36,4
558,24344,Canadian Grand Prix,albon,toro_rosso,0,4,29,4,22,4,39,4,30,4
559,24345,Canadian Grand Prix,norris,mclaren,0,4,17,4,9,3,40,4,13,4
560,24346,French Grand Prix,hamilton,mercedes,1,1,2,1,2,1,2,1,2,1
561,24347,French Grand Prix,bottas,mercedes,2,1,5,2,4,2,4,2,5,2
562,24348,French Grand Prix,leclerc,ferrari,3,1,6,2,6,2,23,4,7,3
563,24349,French Grand Prix,max_verstappen,red_bull,4,2,8,3,7,3,24,4,6,2
564,24350,French Grand Prix,vettel,ferrari,5,2,12,4,20,4,25,4,9,3
565,24351,French Grand Prix,sainz,mclaren,6,2,13,4,15,4,26,4,15,4
566,24352,French Grand Prix,raikkonen,alfa,7,3,21,4,25,4,27,4,18,4
567,24353,French Grand Prix,hulkenberg,renault,8,3,26,4,12,4,28,4,24,4
568,24354,French Grand Prix,norris,mclaren,9,3,11,4,14,4,29,4,12,4
569,24355,French Grand Prix,gasly,red_bull,10,3,19,4,13,4,30,4,14,4
570,24356,French Grand Prix,ricciardo,renault,11,4,17,4,16,4,31,4,13,4
571,24357,French Grand Prix,perez,racing_point,12,4,27,4,37,4,32,4,33,4
572,24358,French Grand Prix,stroll,racing_point,13,4,34,4,39,4,33,4,25,4
573,24359,French Grand Prix,kvyat,toro_rosso,14,4,38,4,11,4,34,4,39,4
574,24360,French Grand Prix,albon,toro_rosso,15,4,23,4,9,3,35,4,31,4
575,24361,French Grand Prix,giovinazzi,alfa,16,4,20,4,18,4,36,4,19,4
576,24362,French Grand Prix,kevin_magnussen,haas,17,4,31,4,38,4,37,4,26,4
577,24363,French Grand Prix,kubica,williams,18,4,33,4,21,4,38,4,35,4
578,24364,French Grand Prix,russell,williams,19,4,40,4,8,3,39,4,40,4
579,24365,French Grand Prix,grosjean,haas,20,4,28,4,40,4,40,4,36,4
580,24366,Austrian Grand Prix,max_verstappen,red_bull,1,1,7,3,7,3,8,3,5,2
581,24367,Austrian Grand Prix,leclerc,ferrari,2,1,4,2,9,3,4,2,7,3
582,24368,Austrian Grand Prix,bottas,mercedes,3,1,8,3,1,1,5,2,3,1
583,24369,Austrian Grand Prix,vettel,ferrari,4,2,16,4,36,4,25,4,13,4
584,24370,Austrian Grand Prix,hamilton,mercedes,5,2,6,2,2,1,3,1,4,2
585,24371,Austrian Grand Prix,norris,mclaren,6,2,13,4,24,4,26,4,12,4
586,24372,Austrian Grand Prix,gasly,red_bull,7,3,18,4,25,4,27,4,21,4
587,24373,Austrian Grand Prix,sainz,mclaren,8,3,39,4,33,4,28,4,34,4
588,24374,Austrian Grand Prix,raikkonen,alfa,9,3,11,4,6,2,29,4,14,4
589,24375,Austrian Grand Prix,giovinazzi,alfa,10,3,14,4,3,1,30,4,26,4
590,24376,Austrian Grand Prix,perez,racing_point,11,4,27,4,26,4,31,4,20,4
591,24377,Austrian Grand Prix,ricciardo,renault,12,4,25,4,27,4,32,4,15,4
592,24378,Austrian Grand Prix,hulkenberg,renault,13,4,30,4,30,4,33,4,23,4
593,24379,Austrian Grand Prix,stroll,racing_point,14,4,28,4,29,4,34,4,30,4
594,24380,Austrian Grand Prix,albon,toro_rosso,15,4,37,4,32,4,35,4,37,4
595,24381,Austrian Grand Prix,grosjean,haas,16,4,19,4,28,4,36,4,28,4
596,24382,Austrian Grand Prix,kvyat,toro_rosso,17,4,34,4,31,4,37,4,39,4
597,24383,Austrian Grand Prix,russell,williams,18,4,2,1,14,4,38,4,9,3
598,24384,Austrian Grand Prix,kevin_magnussen,haas,19,4,21,4,5,2,39,4,27,4
599,24385,Austrian Grand Prix,kubica,williams,20,4,32,4,40,4,40,4,36,4
600,24386,British Grand Prix,hamilton,mercedes,1,1,2,1,1,1,3,1,1,1
601,24387,British Grand Prix,bottas,mercedes,2,1,5,2,3,1,2,1,4,2
602,24388,British Grand Prix,leclerc,ferrari,3,1,7,3,5,2,23,4,9,3
603,24389,British Grand Prix,gasly,red_bull,4,2,12,4,7,3,24,4,14,4
604,24390,British Grand Prix,max_verstappen,red_bull,5,2,9,3,6,2,25,4,6,2
605,24391,British Grand Prix,sainz,mclaren,6,2,28,4,15,4,26,4,29,4
606,24392,British Grand Prix,ricciardo,renault,7,3,16,4,9,3,27,4,12,4
607,24393,British Grand Prix,raikkonen,alfa,8,3,21,4,22,4,28,4,17,4
